row_id,model,transformation,true_label,original_prediction,transformed_prediction,prediction_changed,original_caption,transformed_caption
34456,ViLT,blur,1,0,0,False,,
34456,BLIP Caption + BERT,blur,1,1,0,True,a man and woman standing next to a bike,a man and woman standing next to each other people
34456,CLIP + MLP,grayscale,1,0,0,False,,
34456,ViLT,grayscale,1,0,0,False,,
34456,BLIP Caption + BERT,grayscale,1,1,1,False,a man and woman standing next to a bike,a man and woman standing next to a bicycle
34456,CLIP + MLP,darken,1,0,0,False,,
34456,ViLT,darken,1,0,0,False,,
34456,BLIP Caption + BERT,darken,1,1,1,False,a man and woman standing next to a bike,a man and woman standing next to a bike
34456,CLIP + MLP,crop,1,0,0,False,,
34456,ViLT,crop,1,0,0,False,,
34456,BLIP Caption + BERT,crop,1,1,1,False,a man and woman standing next to a bike,a man and woman standing on a sidewalk
24628,CLIP + MLP,blur,0,0,0,False,,
24628,ViLT,blur,0,0,0,False,,
24628,BLIP Caption + BERT,blur,0,0,0,False,a man in a space suit is looking through a hole,a man in a space suit is looking through a hole
24628,CLIP + MLP,grayscale,0,0,0,False,,
24628,ViLT,grayscale,0,0,0,False,,
24628,BLIP Caption + BERT,grayscale,0,0,0,False,a man in a space suit is looking through a hole,a man in a space suit is looking through a hole
24628,CLIP + MLP,darken,0,0,0,False,,
24628,ViLT,darken,0,0,0,False,,
24628,BLIP Caption + BERT,darken,0,0,0,False,a man in a space suit is looking through a hole,a man in a space suit is looking through a hole
24628,CLIP + MLP,crop,0,0,0,False,,
24628,ViLT,crop,0,0,0,False,,
24628,BLIP Caption + BERT,crop,0,0,0,False,a man in a space suit is looking through a hole,a man in a space suit is smiling
9792,CLIP + MLP,blur,1,0,0,False,,
9792,ViLT,blur,1,1,1,False,,
9792,BLIP Caption + BERT,blur,1,1,0,True,a man in a blue jacket throwing a football,a man in a uniform is running with a football
9792,CLIP + MLP,grayscale,1,0,0,False,,
9792,ViLT,grayscale,1,1,1,False,,
9792,BLIP Caption + BERT,grayscale,1,1,0,True,a man in a blue jacket throwing a football,a man throwing a ball on a field
9792,CLIP + MLP,darken,1,0,0,False,,
9792,ViLT,darken,1,1,1,False,,
9792,BLIP Caption + BERT,darken,1,1,1,False,a man in a blue jacket throwing a football,a man throwing a football
9792,CLIP + MLP,crop,1,0,0,False,,
9792,ViLT,crop,1,1,1,False,,
9792,BLIP Caption + BERT,crop,1,1,1,False,a man in a blue jacket throwing a football,a man throwing a football
67449,CLIP + MLP,blur,1,0,0,False,,
67449,ViLT,blur,1,0,0,False,,
67449,BLIP Caption + BERT,blur,1,1,1,False,a soccer player celebrating a goal,a soccer player in yellow and white uniform
67449,CLIP + MLP,grayscale,1,0,0,False,,
67449,ViLT,grayscale,1,0,0,False,,
67449,BLIP Caption + BERT,grayscale,1,1,1,False,a soccer player celebrating a goal,person of germany celebrates after scoring the opening goal
67449,CLIP + MLP,darken,1,0,0,False,,
67449,ViLT,darken,1,0,0,False,,
67449,BLIP Caption + BERT,darken,1,1,1,False,a soccer player celebrating a goal,a soccer player celebrating
67449,CLIP + MLP,crop,1,0,0,False,,
67449,ViLT,crop,1,0,0,False,,
67449,BLIP Caption + BERT,crop,1,1,1,False,a soccer player celebrating a goal,brazil ' s neer celebrates after scoring a goal against spain
50645,CLIP + MLP,blur,0,0,0,False,,
50645,ViLT,blur,0,0,0,False,,
50645,BLIP Caption + BERT,blur,0,0,0,False,a man holding a sign in front of a tank,a man holding a sign in front of a plane
50645,CLIP + MLP,grayscale,0,0,0,False,,
50645,ViLT,grayscale,0,0,0,False,,
50645,BLIP Caption + BERT,grayscale,0,0,0,False,a man holding a sign in front of a tank,a man sitting on the back of a plane holding a sign
50645,CLIP + MLP,darken,0,0,0,False,,
50645,ViLT,darken,0,0,0,False,,
50645,BLIP Caption + BERT,darken,0,0,0,False,a man holding a sign in front of a tank,a man holding a sign in front of a plane
50645,CLIP + MLP,crop,0,0,0,False,,
50645,ViLT,crop,0,0,0,False,,
50645,BLIP Caption + BERT,crop,0,0,0,False,a man holding a sign in front of a tank,a man holding a sign in front of a plane
41327,CLIP + MLP,blur,1,0,0,False,,
41327,ViLT,blur,1,0,0,False,,
41327,BLIP Caption + BERT,blur,1,1,1,False,a man is working in a sand pile,a man in a red shirt is standing on a hill
41327,CLIP + MLP,grayscale,1,0,0,False,,
41327,ViLT,grayscale,1,0,0,False,,
41327,BLIP Caption + BERT,grayscale,1,1,1,False,a man is working in a sand pile,a man is throwing sand into the air
41327,CLIP + MLP,darken,1,0,0,False,,
41327,ViLT,darken,1,0,0,False,,
41327,BLIP Caption + BERT,darken,1,1,1,False,a man is working in a sand pile,a man is shoveling sand from a pile
41327,CLIP + MLP,crop,1,0,0,False,,
41327,ViLT,crop,1,0,0,False,,
41327,BLIP Caption + BERT,crop,1,1,1,False,a man is working in a sand pile,a man is pouring sand into a pile
24938,CLIP + MLP,blur,1,1,1,False,,
24938,ViLT,blur,1,1,1,False,,
24938,BLIP Caption + BERT,blur,1,0,0,False,a group of people walking down a street,a group of people walking across a street
24938,CLIP + MLP,grayscale,1,1,1,False,,
24938,ViLT,grayscale,1,1,1,False,,
24938,BLIP Caption + BERT,grayscale,1,0,0,False,a group of people walking down a street,a group of people walking down the street
24938,CLIP + MLP,darken,1,1,1,False,,
24938,ViLT,darken,1,1,1,False,,
24938,BLIP Caption + BERT,darken,1,0,0,False,a group of people walking down a street,a group of people walking down a street
24938,CLIP + MLP,crop,1,1,1,False,,
24938,ViLT,crop,1,1,1,False,,
24938,BLIP Caption + BERT,crop,1,0,0,False,a group of people walking down a street,a group of people walking down a street
9874,CLIP + MLP,blur,0,0,0,False,,
9874,ViLT,blur,0,0,0,False,,
9874,BLIP Caption + BERT,blur,0,0,0,False,a man and woman are standing in front of a lake,a man and woman standing next to a lake
9874,CLIP + MLP,grayscale,0,0,0,False,,
9874,ViLT,grayscale,0,0,0,False,,
9874,BLIP Caption + BERT,grayscale,0,0,0,False,a man and woman are standing in front of a lake,a couple walking down a path in the mountains
9874,CLIP + MLP,darken,0,0,0,False,,
9874,ViLT,darken,0,0,0,False,,
9874,BLIP Caption + BERT,darken,0,0,0,False,a man and woman are standing in front of a lake,a couple taking a picture of themselves in the mountains
9874,CLIP + MLP,crop,0,0,0,False,,
9874,ViLT,crop,0,0,0,False,,
9874,BLIP Caption + BERT,crop,0,0,0,False,a man and woman are standing in front of a lake,a couple standing next to a river
55518,CLIP + MLP,blur,1,0,0,False,,
55518,ViLT,blur,1,0,0,False,,
55518,BLIP Caption + BERT,blur,1,1,0,True,a woman jumping in the air on a balance beam,a girl is jumping in the air on a tram tram
55518,CLIP + MLP,grayscale,1,0,0,False,,
55518,ViLT,grayscale,1,0,0,False,,
55518,BLIP Caption + BERT,grayscale,1,1,0,True,a woman jumping in the air on a balance beam,a woman is doing a trick on the balance beam
55518,CLIP + MLP,darken,1,0,0,False,,
55518,ViLT,darken,1,0,0,False,,
55518,BLIP Caption + BERT,darken,1,1,1,False,a woman jumping in the air on a balance beam,a woman doing a trick on a balance beam
55518,CLIP + MLP,crop,1,0,0,False,,
55518,ViLT,crop,1,0,0,False,,
55518,BLIP Caption + BERT,crop,1,1,0,True,a woman jumping in the air on a balance beam,a girl is doing a trick on the balance beam
103989,CLIP + MLP,blur,1,0,0,False,,
103989,ViLT,blur,1,1,0,True,,
103989,BLIP Caption + BERT,blur,1,0,0,False,a woman standing in front of a television,a television set with a man on the screen
103989,CLIP + MLP,grayscale,1,0,0,False,,
103989,ViLT,grayscale,1,1,0,True,,
103989,BLIP Caption + BERT,grayscale,1,0,1,True,a woman standing in front of a television,a band playing on stage with a man in the background
103989,CLIP + MLP,darken,1,0,0,False,,
103989,ViLT,darken,1,1,0,True,,
103989,BLIP Caption + BERT,darken,1,0,0,False,a woman standing in front of a television,a woman standing in front of a television
103989,CLIP + MLP,crop,1,0,0,False,,
103989,ViLT,crop,1,1,0,True,,
103989,BLIP Caption + BERT,crop,1,0,0,False,a woman standing in front of a television,a woman standing in front of a television
63163,CLIP + MLP,blur,1,0,0,False,,
63163,ViLT,blur,1,1,0,True,,
63163,BLIP Caption + BERT,blur,1,0,0,False,a woman in a dress is standing on a stage,a woman in a white dress is walking down the runway
63163,CLIP + MLP,grayscale,1,0,0,False,,
63163,ViLT,grayscale,1,1,0,True,,
63163,BLIP Caption + BERT,grayscale,1,0,0,False,a woman in a dress is standing on a stage,a woman in a dress sings into a microphone
63163,CLIP + MLP,darken,1,0,0,False,,
63163,ViLT,darken,1,1,1,False,,
63163,BLIP Caption + BERT,darken,1,0,0,False,a woman in a dress is standing on a stage,a woman in a dress is singing into a microphone
63163,CLIP + MLP,crop,1,0,0,False,,
63163,ViLT,crop,1,1,0,True,,
63163,BLIP Caption + BERT,crop,1,0,0,False,a woman in a dress is standing on a stage,a woman in a dress singing into a microphone
67504,CLIP + MLP,blur,0,0,0,False,,
67504,ViLT,blur,0,0,0,False,,
67504,BLIP Caption + BERT,blur,0,0,0,False,a man standing in front of a gate,a man walking past a gate with a sign that reads ' death row '
67504,CLIP + MLP,grayscale,0,0,0,False,,
67504,ViLT,grayscale,0,0,0,False,,
67504,BLIP Caption + BERT,grayscale,0,0,0,False,a man standing in front of a gate,a man standing in front of a gate
67504,CLIP + MLP,darken,0,0,0,False,,
67504,ViLT,darken,0,0,0,False,,
67504,BLIP Caption + BERT,darken,0,0,0,False,a man standing in front of a gate,a man walking down a street past a building
67504,CLIP + MLP,crop,0,0,0,False,,
67504,ViLT,crop,0,0,0,False,,
67504,BLIP Caption + BERT,crop,0,0,0,False,a man standing in front of a gate,a man standing in front of a gate
58531,CLIP + MLP,blur,0,0,0,False,,
58531,ViLT,blur,0,0,0,False,,
58531,BLIP Caption + BERT,blur,0,0,0,False,a group of children playing video games on a large screen,a group of people sitting in an office
58531,CLIP + MLP,grayscale,0,0,0,False,,
58531,ViLT,grayscale,0,0,0,False,,
58531,BLIP Caption + BERT,grayscale,0,0,0,False,a group of children playing video games on a large screen,a group of people sitting at desks in an office
58531,CLIP + MLP,darken,0,0,0,False,,
58531,ViLT,darken,0,0,0,False,,
58531,BLIP Caption + BERT,darken,0,0,0,False,a group of children playing video games on a large screen,a group of people sitting in a room
58531,CLIP + MLP,crop,0,0,0,False,,
58531,ViLT,crop,0,0,0,False,,
58531,BLIP Caption + BERT,crop,0,0,0,False,a group of children playing video games on a large screen,a group of children playing a video game
9487,CLIP + MLP,blur,0,0,0,False,,
9487,ViLT,blur,0,0,0,False,,
9487,BLIP Caption + BERT,blur,0,1,0,True,the fate of the furious,a man in a car with his hand on the steering
9487,CLIP + MLP,grayscale,0,0,0,False,,
9487,ViLT,grayscale,0,0,0,False,,
9487,BLIP Caption + BERT,grayscale,0,1,0,True,the fate of the furious,a man in a car with his hand on the steering
9487,CLIP + MLP,darken,0,0,0,False,,
9487,ViLT,darken,0,0,0,False,,
9487,BLIP Caption + BERT,darken,0,1,0,True,the fate of the furious,a man in a car with his hand on the steering
9487,CLIP + MLP,crop,0,0,0,False,,
9487,ViLT,crop,0,0,0,False,,
9487,BLIP Caption + BERT,crop,0,1,0,True,the fate of the furious,a man in a car looking at the camera
66035,CLIP + MLP,blur,1,0,0,False,,
66035,ViLT,blur,1,0,0,False,,
66035,BLIP Caption + BERT,blur,1,0,0,False,a group of stuffed animals sitting on the floor,a large room with many people sitting around
66035,CLIP + MLP,grayscale,1,0,0,False,,
66035,ViLT,grayscale,1,0,0,False,,
66035,BLIP Caption + BERT,grayscale,1,0,0,False,a group of stuffed animals sitting on the floor,a group of people sitting on the floor
66035,CLIP + MLP,darken,1,0,0,False,,
66035,ViLT,darken,1,0,0,False,,
66035,BLIP Caption + BERT,darken,1,0,0,False,a group of stuffed animals sitting on the floor,a large room with stuffed animals and people
66035,CLIP + MLP,crop,1,0,0,False,,
66035,ViLT,crop,1,0,0,False,,
66035,BLIP Caption + BERT,crop,1,0,0,False,a group of stuffed animals sitting on the floor,a group of stuffed animals sitting on the floor
103671,CLIP + MLP,blur,0,0,0,False,,
103671,ViLT,blur,0,0,0,False,,
103671,BLIP Caption + BERT,blur,0,0,0,False,a cat playing with rubber ducks,a cat playing with rubber ducks on the floor
103671,CLIP + MLP,grayscale,0,0,0,False,,
103671,ViLT,grayscale,0,0,0,False,,
103671,BLIP Caption + BERT,grayscale,0,0,0,False,a cat playing with rubber ducks,a cat sitting on the floor with a bunch of ducks
103671,CLIP + MLP,darken,0,0,0,False,,
103671,ViLT,darken,0,0,0,False,,
103671,BLIP Caption + BERT,darken,0,0,0,False,a cat playing with rubber ducks,a cat playing with rubber ducks in a room
103671,CLIP + MLP,crop,0,0,0,False,,
103671,ViLT,crop,0,0,0,False,,
103671,BLIP Caption + BERT,crop,0,0,0,False,a cat playing with rubber ducks,a cat sitting on the floor
54319,CLIP + MLP,blur,1,0,0,False,,
54319,ViLT,blur,1,0,0,False,,
54319,BLIP Caption + BERT,blur,1,0,0,False,a man holding a flag and a small flag,a man holding an umbrella in front of a house
54319,CLIP + MLP,grayscale,1,0,0,False,,
54319,ViLT,grayscale,1,0,0,False,,
54319,BLIP Caption + BERT,grayscale,1,0,0,False,a man holding a flag and a small flag,a man standing in front of a house
54319,CLIP + MLP,darken,1,0,0,False,,
54319,ViLT,darken,1,0,0,False,,
54319,BLIP Caption + BERT,darken,1,0,1,True,a man holding a flag and a small flag,a man holding a flag
54319,CLIP + MLP,crop,1,0,0,False,,
54319,ViLT,crop,1,0,0,False,,
54319,BLIP Caption + BERT,crop,1,0,1,True,a man holding a flag and a small flag,a man in a striped shirt
47196,CLIP + MLP,blur,0,0,0,False,,
47196,ViLT,blur,0,0,0,False,,
47196,BLIP Caption + BERT,blur,0,0,0,False,a dog standing on top of a stack of pancakes,a dog standing on top of a rainbow colored rainbow
47196,CLIP + MLP,grayscale,0,0,0,False,,
47196,ViLT,grayscale,0,0,0,False,,
47196,BLIP Caption + BERT,grayscale,0,0,0,False,a dog standing on top of a stack of pancakes,a dog standing on top of a moon
47196,CLIP + MLP,darken,0,0,0,False,,
47196,ViLT,darken,0,0,0,False,,
47196,BLIP Caption + BERT,darken,0,0,0,False,a dog standing on top of a stack of pancakes,a dog standing on top of a rainbow colored rainbow
47196,CLIP + MLP,crop,0,0,0,False,,
47196,ViLT,crop,0,0,0,False,,
47196,BLIP Caption + BERT,crop,0,0,0,False,a dog standing on top of a stack of pancakes,a dog standing on top of a stack of pancakes
52794,CLIP + MLP,blur,1,0,0,False,,
52794,ViLT,blur,1,1,1,False,,
52794,BLIP Caption + BERT,blur,1,0,0,False,the moon is seen in the sky above a house,the moon is seen in the sky above a tree
52794,CLIP + MLP,grayscale,1,0,0,False,,
52794,ViLT,grayscale,1,1,1,False,,
52794,BLIP Caption + BERT,grayscale,1,0,0,False,the moon is seen in the sky above a house,a black and white photo of a moon
52794,CLIP + MLP,darken,1,0,0,False,,
52794,ViLT,darken,1,1,1,False,,
52794,BLIP Caption + BERT,darken,1,0,0,False,the moon is seen in the sky above a house,the moon is seen in the sky above a house
52794,CLIP + MLP,crop,1,0,0,False,,
52794,ViLT,crop,1,1,1,False,,
52794,BLIP Caption + BERT,crop,1,0,0,False,the moon is seen in the sky above a house,the moon is seen in the sky above a city
41881,CLIP + MLP,blur,0,0,0,False,,
41881,ViLT,blur,0,0,0,False,,
41881,BLIP Caption + BERT,blur,0,1,1,False,a fire in the dark,a fire burns in the dark
41881,CLIP + MLP,grayscale,0,0,0,False,,
41881,ViLT,grayscale,0,0,0,False,,
41881,BLIP Caption + BERT,grayscale,0,1,1,False,a fire in the dark,a black and white photo of a fire
41881,CLIP + MLP,darken,0,0,0,False,,
41881,ViLT,darken,0,0,0,False,,
41881,BLIP Caption + BERT,darken,0,1,1,False,a fire in the dark,a fire in the dark
41881,CLIP + MLP,crop,0,0,0,False,,
41881,ViLT,crop,0,0,0,False,,
41881,BLIP Caption + BERT,crop,0,1,0,True,a fire in the dark,a fire on a black background
13993,CLIP + MLP,blur,0,0,0,False,,
13993,ViLT,blur,0,0,0,False,,
13993,BLIP Caption + BERT,blur,0,0,0,False,a young boy in a green shirt and blue pants,a young boy in a green shirt and blue pants
13993,CLIP + MLP,grayscale,0,0,0,False,,
13993,ViLT,grayscale,0,0,0,False,,
13993,BLIP Caption + BERT,grayscale,0,0,0,False,a young boy in a green shirt and blue pants,a young boy in a costume and boots
13993,CLIP + MLP,darken,0,0,0,False,,
13993,ViLT,darken,0,0,0,False,,
13993,BLIP Caption + BERT,darken,0,0,0,False,a young boy in a green shirt and blue pants,a young boy in a green shirt and blue pants
13993,CLIP + MLP,crop,0,0,0,False,,
13993,ViLT,crop,0,0,0,False,,
13993,BLIP Caption + BERT,crop,0,0,0,False,a young boy in a green shirt and blue pants,a young boy in a green shirt and blue pants
100455,CLIP + MLP,blur,1,1,1,False,,
100455,ViLT,blur,1,1,1,False,,
100455,BLIP Caption + BERT,blur,1,0,0,False,a window with ice on it and a tree outside,a window with snow on it and a building in the background
100455,CLIP + MLP,grayscale,1,1,1,False,,
100455,ViLT,grayscale,1,1,1,False,,
100455,BLIP Caption + BERT,grayscale,1,0,0,False,a window with ice on it and a tree outside,a window with a view of a snowy landscape
100455,CLIP + MLP,darken,1,1,1,False,,
100455,ViLT,darken,1,1,1,False,,
100455,BLIP Caption + BERT,darken,1,0,0,False,a window with ice on it and a tree outside,a window with snow on it and a tree outside
100455,CLIP + MLP,crop,1,1,1,False,,
100455,ViLT,crop,1,1,1,False,,
100455,BLIP Caption + BERT,crop,1,0,0,False,a window with ice on it and a tree outside,a tree that is in the snow
32088,CLIP + MLP,blur,1,0,0,False,,
32088,ViLT,blur,1,1,1,False,,
32088,BLIP Caption + BERT,blur,1,0,0,False,a sink with a broken fae and a broken fae,a white box with a bunch of beads inside
32088,CLIP + MLP,grayscale,1,0,0,False,,
32088,ViLT,grayscale,1,1,1,False,,
32088,BLIP Caption + BERT,grayscale,1,0,0,False,a sink with a broken fae and a broken fae,a sink with a bird nest in it
32088,CLIP + MLP,darken,1,0,0,False,,
32088,ViLT,darken,1,1,1,False,,
32088,BLIP Caption + BERT,darken,1,0,0,False,a sink with a broken fae and a broken fae,a sink with a broken fae
32088,CLIP + MLP,crop,1,0,0,False,,
32088,ViLT,crop,1,1,1,False,,
32088,BLIP Caption + BERT,crop,1,0,0,False,a sink with a broken fae and a broken fae,a sink with a bunch of nails in it
77084,CLIP + MLP,blur,0,0,0,False,,
77084,ViLT,blur,0,0,0,False,,
77084,BLIP Caption + BERT,blur,0,1,1,False,a mural on the side of a building in china,a poster advertising a family ' s picnic
77084,CLIP + MLP,grayscale,0,0,0,False,,
77084,ViLT,grayscale,0,0,0,False,,
77084,BLIP Caption + BERT,grayscale,0,1,1,False,a mural on the side of a building in china,a black and white photo of a woman walking past a wall with a painting of a man and a woman holding a child
77084,CLIP + MLP,darken,0,0,0,False,,
77084,ViLT,darken,0,0,0,False,,
77084,BLIP Caption + BERT,darken,0,1,1,False,a mural on the side of a building in china,a painting of a woman and child walking down a street
77084,CLIP + MLP,crop,0,0,0,False,,
77084,ViLT,crop,0,0,0,False,,
77084,BLIP Caption + BERT,crop,0,1,1,False,a mural on the side of a building in china,a mural on the side of a building in china
80086,CLIP + MLP,blur,1,1,1,False,,
80086,ViLT,blur,1,1,1,False,,
80086,BLIP Caption + BERT,blur,1,1,0,True,a gas station with a red car parked in front,a building with a blue aw aw and a white aw aw
80086,CLIP + MLP,grayscale,1,1,1,False,,
80086,ViLT,grayscale,1,1,1,False,,
80086,BLIP Caption + BERT,grayscale,1,1,0,True,a gas station with a red car parked in front,a black and white photo of a gas station
80086,CLIP + MLP,darken,1,1,1,False,,
80086,ViLT,darken,1,1,1,False,,
80086,BLIP Caption + BERT,darken,1,1,1,False,a gas station with a red car parked in front,a gas station with a gas station sign
80086,CLIP + MLP,crop,1,1,1,False,,
80086,ViLT,crop,1,1,1,False,,
80086,BLIP Caption + BERT,crop,1,1,1,False,a gas station with a red car parked in front,a gas station with a red car parked in front
55383,CLIP + MLP,blur,1,0,0,False,,
55383,ViLT,blur,1,0,0,False,,
55383,BLIP Caption + BERT,blur,1,0,0,False,a person holding a yellow ball in their hand,a person holding a yellow ball in their hand
55383,CLIP + MLP,grayscale,1,0,0,False,,
55383,ViLT,grayscale,1,0,0,False,,
55383,BLIP Caption + BERT,grayscale,1,0,0,False,a person holding a yellow ball in their hand,a person with their feet in the air
55383,CLIP + MLP,darken,1,0,0,False,,
55383,ViLT,darken,1,0,0,False,,
55383,BLIP Caption + BERT,darken,1,0,0,False,a person holding a yellow ball in their hand,a person holding a yellow ball in their hand
55383,CLIP + MLP,crop,1,0,0,False,,
55383,ViLT,crop,1,0,0,False,,
55383,BLIP Caption + BERT,crop,1,0,0,False,a person holding a yellow ball in their hand,a person holding a yellow ball in their hand
52100,CLIP + MLP,blur,0,0,0,False,,
52100,ViLT,blur,0,0,0,False,,
52100,BLIP Caption + BERT,blur,0,0,0,False,president obama and vice mccain at the debate,president obama and vice mccain at the debate
52100,CLIP + MLP,grayscale,0,0,0,False,,
52100,ViLT,grayscale,0,0,0,False,,
52100,BLIP Caption + BERT,grayscale,0,0,0,False,president obama and vice mccain at the debate,two men in suits and ties are standing on a stage
52100,CLIP + MLP,darken,0,0,0,False,,
52100,ViLT,darken,0,0,0,False,,
52100,BLIP Caption + BERT,darken,0,0,0,False,president obama and vice mccain at the debate,a man in a suit
52100,CLIP + MLP,crop,0,0,0,False,,
52100,ViLT,crop,0,0,0,False,,
52100,BLIP Caption + BERT,crop,0,0,0,False,president obama and vice mccain at the debate,president obama and vice mccain
57980,CLIP + MLP,blur,0,0,0,False,,
57980,ViLT,blur,0,0,0,False,,
57980,BLIP Caption + BERT,blur,0,0,0,False,a man in a boat on a body of water,a man in a boat on a body of water
57980,CLIP + MLP,grayscale,0,0,0,False,,
57980,ViLT,grayscale,0,0,0,False,,
57980,BLIP Caption + BERT,grayscale,0,0,0,False,a man in a boat on a body of water,a man in a boat on the water
57980,CLIP + MLP,darken,0,0,0,False,,
57980,ViLT,darken,0,0,0,False,,
57980,BLIP Caption + BERT,darken,0,0,0,False,a man in a boat on a body of water,a man in a boat on a body of water
57980,CLIP + MLP,crop,0,0,0,False,,
57980,ViLT,crop,0,0,0,False,,
57980,BLIP Caption + BERT,crop,0,0,0,False,a man in a boat on a body of water,a man in a red jacket is on a boat
57826,CLIP + MLP,blur,0,0,0,False,,
57826,ViLT,blur,0,0,0,False,,
57826,BLIP Caption + BERT,blur,0,0,0,False,"a horse with blood on it ' s face and the words, psycho of the sea",a polar bear is standing in the snow
57826,CLIP + MLP,grayscale,0,0,0,False,,
57826,ViLT,grayscale,0,0,0,False,,
57826,BLIP Caption + BERT,grayscale,0,0,0,False,"a horse with blood on it ' s face and the words, psycho of the sea",a black and white drawing of a horse in water
57826,CLIP + MLP,darken,0,0,0,False,,
57826,ViLT,darken,0,0,0,False,,
57826,BLIP Caption + BERT,darken,0,0,0,False,"a horse with blood on it ' s face and the words, psycho of the sea","a black horse with blood on it ' s face and the words, psycho of the sea"
57826,CLIP + MLP,crop,0,0,0,False,,
57826,ViLT,crop,0,0,0,False,,
57826,BLIP Caption + BERT,crop,0,0,0,False,"a horse with blood on it ' s face and the words, psycho of the sea",a horse with blood on it ' s face
49044,CLIP + MLP,blur,0,0,0,False,,
49044,ViLT,blur,0,0,0,False,,
49044,BLIP Caption + BERT,blur,0,0,0,False,a man in a white tank top and black pants,a man in a white tank top standing in front of a plane
49044,CLIP + MLP,grayscale,0,0,0,False,,
49044,ViLT,grayscale,0,0,0,False,,
49044,BLIP Caption + BERT,grayscale,0,0,0,False,a man in a white tank top and black pants,a man in a white tank top and black pants
49044,CLIP + MLP,darken,0,0,0,False,,
49044,ViLT,darken,0,0,0,False,,
49044,BLIP Caption + BERT,darken,0,0,0,False,a man in a white tank top and black pants,a man in a white tank top standing next to a plane
49044,CLIP + MLP,crop,0,0,0,False,,
49044,ViLT,crop,0,0,0,False,,
49044,BLIP Caption + BERT,crop,0,0,0,False,a man in a white tank top and black pants,a man in a white tank top and a hat
46404,CLIP + MLP,blur,1,0,0,False,,
46404,ViLT,blur,1,0,0,False,,
46404,BLIP Caption + BERT,blur,1,0,0,False,a street with cars and buildings in the background,a city with tall buildings and a blue sky
46404,CLIP + MLP,grayscale,1,0,0,False,,
46404,ViLT,grayscale,1,0,0,False,,
46404,BLIP Caption + BERT,grayscale,1,0,0,False,a street with cars and buildings in the background,a black and white photo of a city
46404,CLIP + MLP,darken,1,0,0,False,,
46404,ViLT,darken,1,0,0,False,,
46404,BLIP Caption + BERT,darken,1,0,0,False,a street with cars and buildings in the background,a city street with tall buildings and a blue sky
46404,CLIP + MLP,crop,1,0,0,False,,
46404,ViLT,crop,1,0,0,False,,
46404,BLIP Caption + BERT,crop,1,0,0,False,a street with cars and buildings in the background,a tall building with a green spire on top
32489,CLIP + MLP,blur,1,1,1,False,,
32489,ViLT,blur,1,0,0,False,,
32489,BLIP Caption + BERT,blur,1,0,0,False,a car is on fire in the middle of a parking lot,a car is on fire on the road
32489,CLIP + MLP,grayscale,1,1,1,False,,
32489,ViLT,grayscale,1,0,0,False,,
32489,BLIP Caption + BERT,grayscale,1,0,0,False,a car is on fire in the middle of a parking lot,a car is on the side of the road with smoke coming out of it
32489,CLIP + MLP,darken,1,1,1,False,,
32489,ViLT,darken,1,0,0,False,,
32489,BLIP Caption + BERT,darken,1,0,0,False,a car is on fire in the middle of a parking lot,a car is on fire in the middle of the road
32489,CLIP + MLP,crop,1,1,1,False,,
32489,ViLT,crop,1,0,0,False,,
32489,BLIP Caption + BERT,crop,1,0,0,False,a car is on fire in the middle of a parking lot,a car is on fire on the side of the road
77158,CLIP + MLP,blur,1,0,0,False,,
77158,ViLT,blur,1,0,0,False,,
77158,BLIP Caption + BERT,blur,1,0,0,False,a man and woman standing in an airport,a group of people standing around a room
77158,CLIP + MLP,grayscale,1,0,0,False,,
77158,ViLT,grayscale,1,0,0,False,,
77158,BLIP Caption + BERT,grayscale,1,0,0,False,a man and woman standing in an airport,two people standing in an airport terminal
77158,CLIP + MLP,darken,1,0,0,False,,
77158,ViLT,darken,1,0,0,False,,
77158,BLIP Caption + BERT,darken,1,0,0,False,a man and woman standing in an airport,two people standing in an airport terminal
77158,CLIP + MLP,crop,1,0,0,False,,
77158,ViLT,crop,1,0,0,False,,
77158,BLIP Caption + BERT,crop,1,0,0,False,a man and woman standing in an airport,a man and woman standing in an airport
76453,CLIP + MLP,blur,0,0,0,False,,
76453,ViLT,blur,0,0,0,False,,
76453,BLIP Caption + BERT,blur,0,0,0,False,"a cartoon character with a gun and a capt that reads, ` ` ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' '",the logo for the company
76453,CLIP + MLP,grayscale,0,0,0,False,,
76453,ViLT,grayscale,0,0,0,False,,
76453,BLIP Caption + BERT,grayscale,0,0,1,True,"a cartoon character with a gun and a capt that reads, ` ` ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' '","a cartoon character with a gun and a capt that says, ` ` ' '"
76453,CLIP + MLP,darken,0,0,0,False,,
76453,ViLT,darken,0,0,0,False,,
76453,BLIP Caption + BERT,darken,0,0,0,False,"a cartoon character with a gun and a capt that reads, ` ` ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' '","a cartoon character with a gun and a text that reads, ' she got you down with me '"
76453,CLIP + MLP,crop,0,0,0,False,,
76453,ViLT,crop,0,0,0,False,,
